DP	[2]id	[3]bin	[4]number of genotypes	[5]fraction of genotypes (%)	[6]number of sites	[7]fraction of sites (%)
DP	0	1292	7	0.001163	5	0.005817
DP	0	1293	8	0.001330	3	0.003490
DP	0	1294	5	0.000831	8	0.009307
DP	0	1295	8	0.001330	3	0.003490
DP	0	1296	7	0.001163	10	0.011634
DP	0	1297	7	0.001163	4	0.004654
DP	0	1298	5	0.000831	5	0.005817
DP	0	1299	10	0.001662	8	0.009307
DP	0	1300	7	0.001163	4	0.004654
DP	0	1301	4	0.000665	10	0.011634
DP	0	1302	4	0.000665	9	0.010471
DP	0	1303	6	0.000997	7	0.008144
DP	0	1304	9	0.001496	10	0.011634
DP	0	1305	5	0.000831	5	0.005817
DP	0	1306	6	0.000997	7	0.008144
DP	0	1307	3	0.000499	4	0.004654
DP	0	1308	7	0.001163	11	0.012798
DP	0	1309	8	0.001330	7	0.008144
DP	0	1310	7	0.001163	4	0.004654
DP	0	1311	3	0.000499	3	0.003490
DP	0	1312	5	0.000831	8	0.009307
DP	0	1313	4	0.000665	8	0.009307
DP	0	1314	2	0.000332	8	0.009307
DP	0	1315	3	0.000499	11	0.012798
DP	0	1316	3	0.000499	7	0.008144
DP	0	1317	8	0.001330	7	0.008144
DP	0	1318	5	0.000831	7	0.008144
DP	0	1319	7	0.001163	7	0.008144
DP	0	1320	4	0.000665	10	0.011634
DP	0	1321	5	0.000831	8	0.009307
DP	0	1322	3	0.000499	8	0.009307
DP	0	1323	9	0.001496	6	0.006980
DP	0	1324	10	0.001662	7	0.008144
DP	0	1325	7	0.001163	4	0.004654
DP	0	1326	1	0.000166	10	0.011634
DP	0	1327	6	0.000997	4	0.004654
DP	0	1328	4	0.000665	6	0.006980
DP	0	1329	7	0.001163	3	0.003490
DP	0	1330	6	0.000997	2	0.002327
DP	0	1331	5	0.000831	4	0.004654
DP	0	1332	11	0.001828	5	0.005817
DP	0	1333	5	0.000831	7	0.008144
DP	0	1334	7	0.001163	6	0.006980
DP	0	1335	7	0.001163	8	0.009307
DP	0	1336	2	0.000332	2	0.002327
DP	0	1337	3	0.000499	5	0.005817
DP	0	1338	7	0.001163	3	0.003490
DP	0	1339	9	0.001496	7	0.008144
DP	0	1340	5	0.000831	9	0.010471
DP	0	1341	5	0.000831	6	0.006980
DP	0	1342	3	0.000499	7	0.008144
DP	0	1343	5	0.000831	6	0.006980
DP	0	1344	2	0.000332	3	0.003490
DP	0	1345	4	0.000665	6	0.006980
DP	0	1346	9	0.001496	9	0.010471
DP	0	1347	7	0.001163	8	0.009307
DP	0	1348	6	0.000997	3	0.003490
DP	0	1349	7	0.001163	7	0.008144
DP	0	1350	3	0.000499	9	0.010471
DP	0	1351	2	0.000332	8	0.009307
DP	0	1352	4	0.000665	7	0.008144
DP	0	1353	4	0.000665	3	0.003490
DP	0	1354	5	0.000831	0	0.000000
DP	0	1355	5	0.000831	8	0.009307
DP	0	1356	4	0.000665	6	0.006980
DP	0	1357	5	0.000831	3	0.003490
DP	0	1358	6	0.000997	4	0.004654
DP	0	1359	5	0.000831	1	0.001163
DP	0	1360	5	0.000831	1	0.001163
DP	0	1361	3	0.000499	6	0.006980
DP	0	1362	9	0.001496	6	0.006980
DP	0	1363	10	0.001662	7	0.008144
DP	0	1364	4	0.000665	4	0.004654
DP	0	1365	5	0.000831	2	0.002327
DP	0	1366	8	0.001330	6	0.006980
DP	0	1367	5	0.000831	3	0.003490
DP	0	1368	7	0.001163	7	0.008144
DP	0	1369	6	0.000997	9	0.010471
DP	0	1370	3	0.000499	5	0.005817
DP	0	1371	9	0.001496	5	0.005817
DP	0	1372	3	0.000499	6	0.006980
DP	0	1373	4	0.000665	3	0.003490
DP	0	1374	7	0.001163	4	0.004654
DP	0	1375	7	0.001163	6	0.006980
DP	0	1376	4	0.000665	5	0.005817
DP	0	1377	5	0.000831	7	0.008144
DP	0	1378	10	0.001662	5	0.005817
DP	0	1379	5	0.000831	4	0.004654
DP	0	1380	5	0.000831	3	0.003490
DP	0	1381	7	0.001163	1	0.001163
DP	0	1382	3	0.000499	6	0.006980
DP	0	1383	7	0.001163	7	0.008144
DP	0	1384	3	0.000499	7	0.008144
DP	0	1385	5	0.000831	4	0.004654
DP	0	1386	7	0.001163	6	0.006980
DP	0	1387	9	0.001496	5	0.005817
DP	0	1388	4	0.000665	6	0.006980
DP	0	1389	4	0.000665	4	0.004654
DP	0	1390	3	0.000499	8	0.009307
DP	0	1391	8	0.001330	6	0.006980
DP	0	1392	8	0.001330	5	0.005817
DP	0	1393	7	0.001163	5	0.005817
DP	0	1394	2	0.000332	4	0.004654
DP	0	1395	11	0.001828	8	0.009307
DP	0	1396	6	0.000997	6	0.006980
DP	0	1397	5	0.000831	6	0.006980
DP	0	1398	2	0.000332	8	0.009307
DP	0	1399	3	0.000499	2	0.002327
DP	0	1400	6	0.000997	2	0.002327
DP	0	1401	4	0.000665	7	0.008144
DP	0	1402	4	0.000665	9	0.010471
DP	0	1403	7	0.001163	8	0.009307
DP	0	1404	1	0.000166	10	0.011634
DP	0	1405	4	0.000665	2	0.002327
DP	0	1406	5	0.000831	9	0.010471
DP	0	1407	7	0.001163	7	0.008144
DP	0	1408	8	0.001330	4	0.004654
DP	0	1409	6	0.000997	2	0.002327
DP	0	1410	7	0.001163	6	0.006980
DP	0	1411	10	0.001662	3	0.003490
DP	0	1412	5	0.000831	7	0.008144
DP	0	1413	3	0.000499	2	0.002327
DP	0	1414	10	0.001662	3	0.003490
DP	0	1415	5	0.000831	4	0.004654
DP	0	1416	3	0.000499	3	0.003490
DP	0	1417	6	0.000997	5	0.005817
DP	0	1418	2	0.000332	6	0.006980
DP	0	1419	6	0.000997	6	0.006980
DP	0	1420	6	0.000997	7	0.008144
DP	0	1421	2	0.000332	7	0.008144
DP	0	1422	3	0.000499	3	0.003490
DP	0	1423	5	0.000831	0	0.000000
DP	0	1424	8	0.001330	6	0.006980
DP	0	1425	2	0.000332	6	0.006980
DP	0	1426	3	0.000499	3	0.003490
DP	0	1427	2	0.000332	5	0.005817
DP	0	1428	5	0.000831	10	0.011634
DP	0	1429	7	0.001163	4	0.004654
DP	0	1430	5	0.000831	3	0.003490
DP	0	1431	1	0.000166	7	0.008144
DP	0	1432	6	0.000997	6	0.006980
DP	0	1433	8	0.001330	1	0.001163
DP	0	1434	8	0.001330	4	0.004654
DP	0	1435	4	0.000665	9	0.010471
DP	0	1436	5	0.000831	7	0.008144
DP	0	1437	9	0.001496	5	0.005817
DP	0	1438	3	0.000499	9	0.010471
DP	0	1439	2	0.000332	5	0.005817
DP	0	1440	5	0.000831	4	0.004654
DP	0	1441	6	0.000997	8	0.009307
DP	0	1442	6	0.000997	4	0.004654
DP	0	1443	4	0.000665	5	0.005817
DP	0	1444	6	0.000997	7	0.008144
DP	0	1445	3	0.000499	5	0.005817
DP	0	1446	5	0.000831	4	0.004654
DP	0	1447	5	0.000831	5	0.005817
DP	0	1448	4	0.000665	5	0.005817
DP	0	1449	4	0.000665	4	0.004654
DP	0	1450	5	0.000831	6	0.006980
DP	0	1451	8	0.001330	8	0.009307
DP	0	1452	5	0.000831	7	0.008144
DP	0	1453	5	0.000831	10	0.011634
DP	0	1454	4	0.000665	7	0.008144
DP	0	1455	6	0.000997	5	0.005817
DP	0	1456	2	0.000332	8	0.009307
DP	0	1457	7	0.001163	7	0.008144
DP	0	1458	4	0.000665	4	0.004654
DP	0	1459	6	0.000997	2	0.002327
DP	0	1460	3	0.000499	3	0.003490
DP	0	1461	4	0.000665	6	0.006980
DP	0	1462	2	0.000332	6	0.006980
DP	0	1463	6	0.000997	6	0.006980
DP	0	1464	8	0.001330	8	0.009307
DP	0	1465	2	0.000332	5	0.005817
DP	0	1466	1	0.000166	4	0.004654
DP	0	1467	3	0.000499	3	0.003490
DP	0	1468	7	0.001163	6	0.006980
DP	0	1469	4	0.000665	3	0.003490
DP	0	1470	2	0.000332	8	0.009307
DP	0	1471	6	0.000997	5	0.005817
DP	0	1472	6	0.000997	4	0.004654
DP	0	1473	5	0.000831	6	0.006980
DP	0	1474	4	0.000665	7	0.008144
DP	0	1475	6	0.000997	5	0.005817
DP	0	1476	3	0.000499	1	0.001163
DP	0	1477	5	0.000831	7	0.008144
DP	0	1478	3	0.000499	4	0.004654
DP	0	1479	3	0.000499	5	0.005817
DP	0	1480	3	0.000499	4	0.004654
DP	0	1481	6	0.000997	5	0.005817
DP	0	1482	5	0.000831	6	0.006980
DP	0	1483	1	0.000166	4	0.004654
DP	0	1484	5	0.000831	3	0.003490
DP	0	1485	7	0.001163	7	0.008144
DP	0	1486	4	0.000665	2	0.002327
DP	0	1487	8	0.001330	3	0.003490
DP	0	1488	2	0.000332	4	0.004654
DP	0	1489	6	0.000997	7	0.008144
DP	0	1490	3	0.000499	5	0.005817
DP	0	1491	7	0.001163	6	0.006980
DP	0	1492	9	0.001496	3	0.003490
DP	0	1493	7	0.001163	4	0.004654
DP	0	1494	7	0.001163	6	0.006980
DP	0	1495	3	0.000499	4	0.004654
DP	0	1496	5	0.000831	1	0.001163
DP	0	1497	4	0.000665	5	0.005817
DP	0	1498	4	0.000665	4	0.004654
DP	0	1499	5	0.000831	7	0.008144
DP	0	1500	3	0.000499	4	0.004654
DP	0	1501	4	0.000665	2	0.002327
DP	0	1502	3	0.000499	2	0.002327
DP	0	1503	3	0.000499	3	0.003490
DP	0	1504	4	0.000665	3	0.003490
DP	0	1505	5	0.000831	3	0.003490
DP	0	1506	5	0.000831	6	0.006980
DP	0	1507	4	0.000665	4	0.004654
DP	0	1508	4	0.000665	5	0.005817
DP	0	1509	1	0.000166	3	0.003490
DP	0	1510	6	0.000997	4	0.004654
DP	0	1511	3	0.000499	1	0.001163
DP	0	1512	5	0.000831	7	0.008144
DP	0	1513	7	0.001163	3	0.003490
DP	0	1514	6	0.000997	7	0.008144
DP	0	1515	4	0.000665	4	0.004654
DP	0	1516	4	0.000665	9	0.010471
DP	0	1517	4	0.000665	5	0.005817
DP	0	1518	6	0.000997	4	0.004654
DP	0	1519	4	0.000665	3	0.003490
DP	0	1520	5	0.000831	4	0.004654
DP	0	1521	2	0.000332	6	0.006980
DP	0	1522	5	0.000831	2	0.002327
DP	0	1523	6	0.000997	4	0.004654
DP	0	1524	4	0.000665	3	0.003490
DP	0	1525	0	0.000000	6	0.006980
DP	0	1526	4	0.000665	4	0.004654
DP	0	1527	2	0.000332	4	0.004654
DP	0	1528	5	0.000831	5	0.005817
DP	0	1529	7	0.001163	4	0.004654
DP	0	1530	3	0.000499	9	0.010471
DP	0	1531	5	0.000831	5	0.005817
DP	0	1532	5	0.000831	6	0.006980
DP	0	1533	10	0.001662	6	0.006980
DP	0	1534	0	0.000000	4	0.004654
DP	0	1535	3	0.000499	7	0.008144
DP	0	1536	2	0.000332	5	0.005817
DP	0	1537	7	0.001163	6	0.006980
DP	0	1538	5	0.000831	2	0.002327
DP	0	1539	6	0.000997	3	0.003490
DP	0	1540	7	0.001163	7	0.008144
DP	0	1541	1	0.000166	5	0.005817
DP	0	1542	4	0.000665	4	0.004654
DP	0	1543	4	0.000665	5	0.005817
DP	0	1544	4	0.000665	2	0.002327
DP	0	1545	3	0.000499	4	0.004654
DP	0	1546	3	0.000499	12	0.013961
DP	0	1547	2	0.000332	3	0.003490
DP	0	1548	4	0.000665	5	0.005817
DP	0	1549	1	0.000166	8	0.009307
DP	0	1550	1	0.000166	3	0.003490
DP	0	1551	2	0.000332	4	0.004654
DP	0	1552	5	0.000831	6	0.006980
DP	0	1553	1	0.000166	6	0.006980
DP	0	1554	2	0.000332	5	0.005817
DP	0	1555	5	0.000831	1	0.001163
DP	0	1556	5	0.000831	5	0.005817
DP	0	1557	4	0.000665	5	0.005817
DP	0	1558	6	0.000997	5	0.005817
DP	0	1559	7	0.001163	9	0.010471
DP	0	1560	3	0.000499	7	0.008144
DP	0	1561	3	0.000499	4	0.004654
DP	0	1562	3	0.000499	5	0.005817
DP	0	1563	7	0.001163	4	0.004654
DP	0	1564	4	0.000665	5	0.005817
DP	0	1565	3	0.000499	5	0.005817
DP	0	1566	6	0.000997	6	0.006980
DP	0	1567	4	0.000665	4	0.004654
DP	0	1568	7	0.001163	4	0.004654
DP	0	1569	6	0.000997	6	0.006980
DP	0	1570	3	0.000499	12	0.013961
DP	0	1571	5	0.000831	2	0.002327
DP	0	1572	4	0.000665	5	0.005817
DP	0	1573	4	0.000665	4	0.004654
DP	0	1574	2	0.000332	6	0.006980
DP	0	1575	6	0.000997	4	0.004654
DP	0	1576	8	0.001330	7	0.008144
DP	0	1577	9	0.001496	7	0.008144
DP	0	1578	5	0.000831	3	0.003490
DP	0	1579	4	0.000665	2	0.002327
DP	0	1580	5	0.000831	3	0.003490
DP	0	1581	4	0.000665	4	0.004654
DP	0	1582	5	0.000831	4	0.004654
DP	0	1583	3	0.000499	3	0.003490
DP	0	1584	3	0.000499	5	0.005817
DP	0	1585	1	0.000166	4	0.004654
DP	0	1586	5	0.000831	7	0.008144
DP	0	1587	5	0.000831	5	0.005817
DP	0	1588	5	0.000831	4	0.004654
DP	0	1589	4	0.000665	2	0.002327
DP	0	1590	3	0.000499	7	0.008144
DP	0	1591	5	0.000831	7	0.008144
DP	0	1592	4	0.000665	6	0.006980
DP	0	1593	7	0.001163	5	0.005817
DP	0	1594	2	0.000332	6	0.006980
DP	0	1595	8	0.001330	4	0.004654
DP	0	1596	1	0.000166	9	0.010471
DP	0	1597	1	0.000166	7	0.008144
DP	0	1598	1	0.000166	7	0.008144
DP	0	1599	0	0.000000	8	0.009307
DP	0	1600	4	0.000665	5	0.005817
DP	0	1601	2	0.000332	6	0.006980
DP	0	1602	3	0.000499	6	0.006980
DP	0	1603	6	0.000997	1	0.001163
DP	0	1604	1	0.000166	3	0.003490
DP	0	1605	1	0.000166	3	0.003490
DP	0	1606	2	0.000332	3	0.003490
DP	0	1607	3	0.000499	2	0.002327
DP	0	1608	4	0.000665	5	0.005817
DP	0	1609	3	0.000499	7	0.008144
DP	0	1610	3	0.000499	3	0.003490
DP	0	1611	3	0.000499	3	0.003490
DP	0	1612	4	0.000665	4	0.004654
DP	0	1613	4	0.000665	8	0.009307
DP	0	1614	6	0.000997	4	0.004654
DP	0	1615	6	0.000997	3	0.003490
DP	0	1616	4	0.000665	4	0.004654
DP	0	1617	1	0.000166	5	0.005817
DP	0	1618	5	0.000831	3	0.003490
DP	0	1619	4	0.000665	2	0.002327
DP	0	1620	5	0.000831	8	0.009307
DP	0	1621	3	0.000499	5	0.005817
DP	0	1622	6	0.000997	5	0.005817
DP	0	1623	3	0.000499	1	0.001163
DP	0	1624	6	0.000997	4	0.004654
DP	0	1625	3	0.000499	2	0.002327
DP	0	1626	2	0.000332	6	0.006980
DP	0	1627	1	0.000166	2	0.002327
DP	0	1628	4	0.000665	4	0.004654
DP	0	1629	2	0.000332	4	0.004654
DP	0	1630	7	0.001163	5	0.005817
DP	0	1631	3	0.000499	5	0.005817
DP	0	1632	4	0.000665	1	0.001163
DP	0	1633	2	0.000332	5	0.005817
DP	0	1634	5	0.000831	9	0.010471
DP	0	1635	2	0.000332	4	0.004654
DP	0	1636	5	0.000831	6	0.006980
DP	0	1637	3	0.000499	4	0.004654
DP	0	1638	2	0.000332	3	0.003490
DP	0	1639	2	0.000332	5	0.005817
DP	0	1640	6	0.000997	5	0.005817
DP	0	1641	3	0.000499	2	0.002327
DP	0	1642	3	0.000499	4	0.004654
DP	0	1643	5	0.000831	3	0.003490
DP	0	1644	1	0.000166	3	0.003490
DP	0	1645	2	0.000332	5	0.005817
DP	0	1646	5	0.000831	4	0.004654
DP	0	1647	3	0.000499	2	0.002327
DP	0	1648	4	0.000665	1	0.001163
DP	0	1649	3	0.000499	5	0.005817
DP	0	1650	7	0.001163	3	0.003490
DP	0	1651	5	0.000831	1	0.001163
DP	0	1652	1	0.000166	8	0.009307
DP	0	1653	3	0.000499	8	0.009307
DP	0	1654	9	0.001496	7	0.008144
DP	0	1655	5	0.000831	3	0.003490
DP	0	1656	6	0.000997	4	0.004654
DP	0	1657	2	0.000332	5	0.005817
DP	0	1658	4	0.000665	4	0.004654
DP	0	1659	4	0.000665	4	0.004654
DP	0	1660	4	0.000665	6	0.006980
DP	0	1661	6	0.000997	2	0.002327
DP	0	1662	2	0.000332	5	0.005817
DP	0	1663	4	0.000665	5	0.005817
DP	0	1664	2	0.000332	5	0.005817
DP	0	1665	5	0.000831	5	0.005817
DP	0	1666	8	0.001330	5	0.005817
DP	0	1667	8	0.001330	5	0.005817
DP	0	1668	3	0.000499	2	0.002327
DP	0	1669	5	0.000831	6	0.006980
DP	0	1670	4	0.000665	5	0.005817
DP	0	1671	6	0.000997	5	0.005817
DP	0	1672	5	0.000831	6	0.006980
DP	0	1673	5	0.000831	2	0.002327
DP	0	1674	4	0.000665	8	0.009307
DP	0	1675	3	0.000499	4	0.004654
DP	0	1676	4	0.000665	5	0.005817
DP	0	1677	1	0.000166	5	0.005817
DP	0	1678	3	0.000499	5	0.005817
DP	0	1679	5	0.000831	5	0.005817
DP	0	1680	5	0.000831	4	0.004654
DP	0	1681	2	0.000332	5	0.005817
DP	0	1682	5	0.000831	3	0.003490
DP	0	1683	6	0.000997	4	0.004654
DP	0	1684	2	0.000332	4	0.004654
DP	0	1685	3	0.000499	3	0.003490
DP	0	1686	4	0.000665	0	0.000000
DP	0	1687	2	0.000332	4	0.004654
DP	0	1688	7	0.001163	1	0.001163
DP	0	1689	6	0.000997	4	0.004654
DP	0	1690	4	0.000665	3	0.003490
DP	0	1691	0	0.000000	3	0.003490
DP	0	1692	1	0.000166	2	0.002327
DP	0	1693	4	0.000665	5	0.005817
DP	0	1694	3	0.000499	3	0.003490
DP	0	1695	4	0.000665	3	0.003490
DP	0	1696	3	0.000499	5	0.005817
DP	0	1697	9	0.001496	5	0.005817
DP	0	1698	1	0.000166	1	0.001163
DP	0	1699	2	0.000332	9	0.010471
DP	0	1700	3	0.000499	4	0.004654
DP	0	1701	5	0.000831	4	0.004654
DP	0	1702	2	0.000332	3	0.003490
DP	0	1703	5	0.000831	4	0.004654
DP	0	1704	0	0.000000	3	0.003490
DP	0	1705	4	0.000665	4	0.004654
DP	0	1706	2	0.000332	4	0.004654
DP	0	1707	3	0.000499	4	0.004654
DP	0	1708	8	0.001330	2	0.002327
DP	0	1709	4	0.000665	4	0.004654
DP	0	1710	1	0.000166	7	0.008144
DP	0	1711	1	0.000166	7	0.008144
DP	0	1712	9	0.001496	2	0.002327
DP	0	1713	6	0.000997	2	0.002327
DP	0	1714	3	0.000499	1	0.001163
DP	0	1715	5	0.000831	4	0.004654
DP	0	1716	1	0.000166	5	0.005817
DP	0	1717	3	0.000499	6	0.006980
DP	0	1718	6	0.000997	4	0.004654
DP	0	1719	2	0.000332	5	0.005817
DP	0	1720	3	0.000499	2	0.002327
DP	0	1721	3	0.000499	2	0.002327
DP	0	1722	3	0.000499	5	0.005817
DP	0	1723	4	0.000665	4	0.004654
DP	0	1724	2	0.000332	9	0.010471
DP	0	1725	4	0.000665	9	0.010471
DP	0	1726	5	0.000831	3	0.003490
DP	0	1727	2	0.000332	2	0.002327
DP	0	1728	3	0.000499	2	0.002327
DP	0	1729	2	0.000332	3	0.003490
DP	0	1730	3	0.000499	1	0.001163
DP	0	1731	6	0.000997	2	0.002327
DP	0	1732	4	0.000665	4	0.004654
DP	0	1733	6	0.000997	4	0.004654
DP	0	1734	0	0.000000	2	0.002327
DP	0	1735	3	0.000499	2	0.002327
DP	0	1736	0	0.000000	1	0.001163
DP	0	1737	2	0.000332	4	0.004654
DP	0	1738	3	0.000499	5	0.005817
DP	0	1739	2	0.000332	5	0.005817
DP	0	1740	3	0.000499	3	0.003490
DP	0	1741	2	0.000332	4	0.004654
DP	0	1742	4	0.000665	5	0.005817
DP	0	1743	2	0.000332	3	0.003490
DP	0	1744	2	0.000332	1	0.001163
DP	0	1745	6	0.000997	4	0.004654
DP	0	1746	5	0.000831	2	0.002327
DP	0	1747	4	0.000665	4	0.004654
DP	0	1748	3	0.000499	3	0.003490
DP	0	1749	3	0.000499	5	0.005817
DP	0	1750	1	0.000166	3	0.003490
DP	0	1751	5	0.000831	1	0.001163
DP	0	1752	6	0.000997	4	0.004654
DP	0	1753	1	0.000166	8	0.009307
DP	0	1754	3	0.000499	6	0.006980
DP	0	1755	3	0.000499	4	0.004654
DP	0	1756	0	0.000000	4	0.004654
DP	0	1757	4	0.000665	2	0.002327
DP	0	1758	7	0.001163	2	0.002327
DP	0	1759	9	0.001496	5	0.005817
DP	0	1760	4	0.000665	1	0.001163
DP	0	1761	6	0.000997	4	0.004654
DP	0	1762	3	0.000499	3	0.003490
DP	0	1763	2	0.000332	3	0.003490
DP	0	1764	1	0.000166	2	0.002327
DP	0	1765	5	0.000831	1	0.001163
DP	0	1766	1	0.000166	8	0.009307
DP	0	1767	4	0.000665	6	0.006980
DP	0	1768	2	0.000332	6	0.006980
DP	0	1769	9	0.001496	2	0.002327
DP	0	1770	3	0.000499	5	0.005817
DP	0	1771	6	0.000997	4	0.004654
DP	0	1772	2	0.000332	2	0.002327
DP	0	1773	4	0.000665	4	0.004654
DP	0	1774	4	0.000665	5	0.005817
DP	0	1775	3	0.000499	3	0.003490
DP	0	1776	4	0.000665	3	0.003490
DP	0	1777	3	0.000499	3	0.003490
DP	0	1778	1	0.000166	8	0.009307
DP	0	1779	4	0.000665	7	0.008144
DP	0	1780	2	0.000332	4	0.004654
DP	0	1781	4	0.000665	4	0.004654
DP	0	1782	2	0.000332	2	0.002327
DP	0	1783	5	0.000831	1	0.001163
DP	0	1784	6	0.000997	5	0.005817
DP	0	1785	2	0.000332	3	0.003490
DP	0	1786	5	0.000831	5	0.005817
DP	0	1787	1	0.000166	4	0.004654
DP	0	1788	1	0.000166	5	0.005817
DP	0	1789	2	0.000332	3	0.003490
DP	0	1790	3	0.000499	0	0.000000
DP	0	1791	3	0.000499	6	0.006980
DP	0	1792	2	0.000332	5	0.005817
DP	0	1793	2	0.000332	2	0.002327
DP	0	1794	4	0.000665	1	0.001163
DP	0	1795	3	0.000499	3	0.003490
DP	0	1796	3	0.000499	2	0.002327
DP	0	1797	5	0.000831	5	0.005817
DP	0	1798	4	0.000665	3	0.003490
DP	0	1799	6	0.000997	2	0.002327
DP	0	1800	2	0.000332	2	0.002327
DP	0	1801	3	0.000499	5	0.005817
DP	0	1802	4	0.000665	4	0.004654
DP	0	1803	3	0.000499	5	0.005817
DP	0	1804	3	0.000499	4	0.004654
DP	0	1805	4	0.000665	6	0.006980
DP	0	1806	2	0.000332	4	0.004654
DP	0	1807	2	0.000332	7	0.008144
DP	0	1808	3	0.000499	3	0.003490
DP	0	1809	2	0.000332	3	0.003490
DP	0	1810	1	0.000166	3	0.003490
DP	0	1811	4	0.000665	1	0.001163
DP	0	1812	2	0.000332	5	0.005817
DP	0	1813	4	0.000665	1	0.001163
DP	0	1814	5	0.000831	4	0.004654
DP	0	1815	4	0.000665	2	0.002327
DP	0	1816	11	0.001828	6	0.006980
DP	0	1817	2	0.000332	3	0.003490
DP	0	1818	3	0.000499	2	0.002327
DP	0	1819	4	0.000665	3	0.003490
DP	0	1820	3	0.000499	7	0.008144
DP	0	1821	4	0.000665	3	0.003490
DP	0	1822	4	0.000665	4	0.004654
DP	0	1823	2	0.000332	1	0.001163
DP	0	1824	5	0.000831	3	0.003490
DP	0	1825	3	0.000499	4	0.004654
DP	0	1826	4	0.000665	5	0.005817
DP	0	1827	5	0.000831	1	0.001163
DP	0	1828	6	0.000997	4	0.004654
DP	0	1829	2	0.000332	4	0.004654
DP	0	1830	4	0.000665	5	0.005817
DP	0	1831	3	0.000499	7	0.008144
DP	0	1832	4	0.000665	3	0.003490
DP	0	1833	3	0.000499	4	0.004654
DP	0	1834	5	0.000831	3	0.003490
DP	0	1835	3	0.000499	6	0.006980
DP	0	1836	4	0.000665	4	0.004654
DP	0	1837	3	0.000499	4	0.004654
DP	0	1838	4	0.000665	0	0.000000
DP	0	1839	5	0.000831	1	0.001163
DP	0	1840	3	0.000499	4	0.004654
DP	0	1841	3	0.000499	3	0.003490
DP	0	1842	2	0.000332	6	0.006980
DP	0	1843	3	0.000499	5	0.005817
DP	0	1844	2	0.000332	3	0.003490
DP	0	1845	3	0.000499	4	0.004654
DP	0	1846	5	0.000831	4	0.004654
DP	0	1847	5	0.000831	0	0.000000
DP	0	1848	4	0.000665	4	0.004654
DP	0	1849	5	0.000831	0	0.000000
DP	0	1850	4	0.000665	1	0.001163
DP	0	1851	3	0.000499	4	0.004654
DP	0	1852	2	0.000332	3	0.003490
DP	0	1853	2	0.000332	3	0.003490
DP	0	1854	3	0.000499	2	0.002327
DP	0	1855	2	0.000332	7	0.008144
DP	0	1856	3	0.000499	1	0.001163
DP	0	1857	2	0.000332	4	0.004654
DP	0	1858	3	0.000499	2	0.002327
DP	0	1859	4	0.000665	2	0.002327
DP	0	1860	1	0.000166	6	0.006980
DP	0	1861	0	0.000000	1	0.001163
DP	0	1862	3	0.000499	1	0.001163
DP	0	1863	1	0.000166	4	0.004654
DP	0	1864	3	0.000499	4	0.004654
DP	0	1865	4	0.000665	2	0.002327
DP	0	1866	3	0.000499	4	0.004654
DP	0	1867	3	0.000499	1	0.001163
DP	0	1868	3	0.000499	5	0.005817
DP	0	1869	5	0.000831	3	0.003490
DP	0	1870	5	0.000831	2	0.002327
DP	0	1871	1	0.000166	3	0.003490
DP	0	1872	3	0.000499	1	0.001163
DP	0	1873	4	0.000665	2	0.002327
DP	0	1874	3	0.000499	3	0.003490
DP	0	1875	2	0.000332	0	0.000000
DP	0	1876	5	0.000831	3	0.003490
DP	0	1877	2	0.000332	4	0.004654
DP	0	1878	2	0.000332	2	0.002327
DP	0	1879	5	0.000831	1	0.001163
DP	0	1880	5	0.000831	4	0.004654
DP	0	1881	1	0.000166	3	0.003490
DP	0	1882	2	0.000332	4	0.004654
DP	0	1883	5	0.000831	4	0.004654
DP	0	1884	5	0.000831	2	0.002327
DP	0	1885	3	0.000499	3	0.003490
DP	0	1886	2	0.000332	3	0.003490
DP	0	1887	1	0.000166	4	0.004654
DP	0	1888	6	0.000997	2	0.002327
DP	0	1889	3	0.000499	1	0.001163
DP	0	1890	3	0.000499	3	0.003490
DP	0	1891	4	0.000665	4	0.004654
DP	0	1892	0	0.000000	4	0.004654
DP	0	1893	3	0.000499	1	0.001163
DP	0	1894	3	0.000499	6	0.006980
DP	0	1895	3	0.000499	3	0.003490
DP	0	1896	6	0.000997	2	0.002327
DP	0	1897	2	0.000332	4	0.004654
DP	0	1898	0	0.000000	1	0.001163
DP	0	1899	2	0.000332	4	0.004654
DP	0	1900	2	0.000332	2	0.002327
DP	0	1901	5	0.000831	2	0.002327
DP	0	1902	1	0.000166	1	0.001163
DP	0	1903	1	0.000166	3	0.003490
DP	0	1904	2	0.000332	3	0.003490
DP	0	1905	2	0.000332	4	0.004654
DP	0	1906	4	0.000665	3	0.003490
DP	0	1907	4	0.000665	3	0.003490
DP	0	1908	0	0.000000	4	0.004654
DP	0	1909	6	0.000997	3	0.003490
DP	0	1910	2	0.000332	2	0.002327
DP	0	1911	3	0.000499	2	0.002327
DP	0	1912	2	0.000332	1	0.001163
DP	0	1913	2	0.000332	3	0.003490
DP	0	1914	4	0.000665	2	0.002327
DP	0	1915	0	0.000000	1	0.001163
DP	0	1916	2	0.000332	4	0.004654
DP	0	1917	4	0.000665	6	0.006980
DP	0	1918	2	0.000332	2	0.002327
DP	0	1919	0	0.000000	1	0.001163
DP	0	1920	3	0.000499	5	0.005817
DP	0	1921	1	0.000166	1	0.001163
DP	0	1922	3	0.000499	4	0.004654
DP	0	1923	2	0.000332	2	0.002327
DP	0	1924	3	0.000499	3	0.003490
